관리번호,년도,지역,차수,분류,재질,상세분류,개수
2014,2019,보령 석대도,4차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,1
2014,2019,보령 석대도,4차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",2
2014,2019,보령 석대도,4차,플라스틱류,발포형,스티로폼 부표,2
2014,2019,보령 석대도,4차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",2
2014,2019,보령 석대도,4차,외국기인,경질형,"음료수병, 병뚜껑 등",2
2014,2019,보령 석대도,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",4
2014,2019,보령 석대도,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",4
2015,2019,부안 변산,4차,플라스틱류,경질형,플라스틱 부표,1
2015,2019,부안 변산,4차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",1
2015,2019,부안 변산,4차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",1
2015,2019,부안 변산,4차,플라스틱류,경질형,파편,1
2015,2019,부안 변산,4차,플라스틱류,필름형,비닐봉지,1
2015,2019,부안 변산,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",1
2015,2019,부안 변산,4차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",1
2015,2019,부안 변산,4차,플라스틱류,기타,기타 플라스틱,1
2015,2019,부안 변산,4차,플라스틱류,경질형,"통발, 장어통발용 미끼통",2
2015,2019,부안 변산,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",2
2015,2019,부안 변산,4차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",2
2015,2019,부안 변산,4차,외국기인,경질형,"음료수병, 병뚜껑 등",2
2015,2019,부안 변산,4차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",5
2015,2019,부안 변산,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",8
2016,2019,서천 다사항해변,4차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",1
2016,2019,서천 다사항해변,4차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",1
2016,2019,서천 다사항해변,4차,플라스틱류,발포형,스티로폼 부표,1
2016,2019,서천 다사항해변,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",1
2016,2019,서천 다사항해변,4차,외국기인,경질형,"음료수병, 병뚜껑 등",1
2016,2019,서천 다사항해변,4차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,1
2016,2019,서천 다사항해변,4차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",2
2016,2019,서천 다사항해변,4차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",2
2016,2019,서천 다사항해변,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",3
2016,2019,서천 다사항해변,4차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",5
2017,2019,순천 반월,4차,플라스틱류,필름형,기타(일회용 위생장갑 등),1
2017,2019,순천 반월,4차,플라스틱류,섬유형,어망,1
2017,2019,순천 반월,4차,플라스틱류,경질형,"음식물포장용기(고추장통, 간장병 등)",1
2017,2019,순천 반월,4차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",2
2017,2019,순천 반월,4차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",2
2017,2019,순천 반월,4차,플라스틱류,필름형,파편,4
2017,2019,순천 반월,4차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",4
2017,2019,순천 반월,4차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",4
2017,2019,순천 반월,4차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,4
2017,2019,순천 반월,4차,플라스틱류,필름형,비닐봉지,5
2017,2019,순천 반월,4차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",5
2017,2019,순천 반월,4차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",7
2017,2019,순천 반월,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",8
2017,2019,순천 반월,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",8
2017,2019,순천 반월,4차,플라스틱류,경질형,파편,10
2017,2019,순천 반월,4차,플라스틱류,발포형,파편,12
2017,2019,순천 반월,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",43
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,라이터,1
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,플라스틱 부표,1
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,"통발, 장어통발용 미끼통",1
2018,2019,여수 백야도해변,4차,플라스틱류,필름형,필름형 풍선,1
2018,2019,여수 백야도해변,4차,플라스틱류,필름형,기타(일회용 위생장갑 등),1
2018,2019,여수 백야도해변,4차,플라스틱류,발포형,스티로폼 부표,1
2018,2019,여수 백야도해변,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",1
2018,2019,여수 백야도해변,4차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",1
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,1
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,"세제용기(주방, 세탁, 목욕 등), 화장품",1
2018,2019,여수 백야도해변,4차,플라스틱류,기타,기타 플라스틱,1
2018,2019,여수 백야도해변,4차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",2
2018,2019,여수 백야도해변,4차,플라스틱류,필름형,파편,2
2018,2019,여수 백야도해변,4차,플라스틱류,발포형,"기타(스폰지, 물휴지 등)",2
2018,2019,여수 백야도해변,4차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",2
2018,2019,여수 백야도해변,4차,고무,,"타이어, 고무풍선, 고무장갑 등",2
2018,2019,여수 백야도해변,4차,외국기인,경질형,"음료수병, 병뚜껑 등",2
2018,2019,여수 백야도해변,4차,플라스틱류,발포형,스티로폼 어상자,2
2018,2019,여수 백야도해변,4차,플라스틱류,발포형,"스티로폼 식품용기(음식물포장용, 컵라면, 도시락, 과일포장 등)",3
2018,2019,여수 백야도해변,4차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",3
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,"음식물포장용기(고추장통, 간장병 등)",3
2018,2019,여수 백야도해변,4차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",4
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",6
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",11
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,파편,11
2018,2019,여수 백야도해변,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",16
2018,2019,여수 백야도해변,4차,플라스틱류,발포형,파편,17
2018,2019,여수 백야도해변,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",20
2019,2019,인천 영종도 용유해변,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",2
2019,2019,인천 영종도 용유해변,4차,플라스틱류,필름형,비닐봉지,3
2019,2019,인천 영종도 용유해변,4차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",4
2020,2019,안산 말부흥,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",1
2020,2019,안산 말부흥,4차,플라스틱류,필름형,비닐봉지,2
2020,2019,안산 말부흥,4차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",4
2021,2019,인천 덕적도 서포리해변,4차,플라스틱류,필름형,비닐봉지,1
2021,2019,인천 덕적도 서포리해변,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",1
2021,2019,인천 덕적도 서포리해변,4차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",1
2021,2019,인천 덕적도 서포리해변,4차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,1
2021,2019,인천 덕적도 서포리해변,4차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",3
2022,2019,동해 노봉해변,4차,플라스틱류,발포형,파편,1
2022,2019,동해 노봉해변,4차,플라스틱류,경질형,"장난감, 인형, 오락용품, 사무용품",1
2022,2019,동해 노봉해변,4차,플라스틱류,기타,기타 플라스틱,1
2022,2019,동해 노봉해변,4차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",1
2022,2019,동해 노봉해변,4차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",2
2022,2019,동해 노봉해변,4차,플라스틱류,발포형,"스티로폼 식품용기(음식물포장용, 컵라면, 도시락, 과일포장 등)",2
2022,2019,동해 노봉해변,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",2
2022,2019,동해 노봉해변,4차,플라스틱류,경질형,라이터,5
2022,2019,동해 노봉해변,4차,플라스틱류,발포형,스티로폼 부표,5
2022,2019,동해 노봉해변,4차,플라스틱류,경질형,파편,10
2022,2019,동해 노봉해변,4차,플라스틱류,섬유형,"파편(노끈, 밧줄, 어망 등으로 구분할 수 없는 경우)",11
2022,2019,동해 노봉해변,4차,플라스틱류,경질형,"음식물포장용기(고추장통, 간장병 등)",13
2022,2019,동해 노봉해변,4차,플라스틱류,기타,파편,13
2022,2019,동해 노봉해변,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",17
2022,2019,동해 노봉해변,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",45
2023,2019,강릉 송정,4차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",1
2023,2019,강릉 송정,4차,기타(+혼합재질),,"가전제품, 차량부품, 도자기, 타일, 건전지, 양초 등",1
2023,2019,강릉 송정,4차,플라스틱류,경질형,"세제용기(주방, 세탁, 목욕 등), 화장품",1
2023,2019,강릉 송정,4차,플라스틱류,경질형,라이터,2
2023,2019,강릉 송정,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",2
2023,2019,강릉 송정,4차,플라스틱류,섬유형,"파편(노끈, 밧줄, 어망 등으로 구분할 수 없는 경우)",2
2023,2019,강릉 송정,4차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",2
2023,2019,강릉 송정,4차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",2
2023,2019,강릉 송정,4차,플라스틱류,필름형,비닐봉지,3
2023,2019,강릉 송정,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",3
2023,2019,강릉 송정,4차,플라스틱류,섬유형,낚싯줄,3
2023,2019,강릉 송정,4차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",4
2023,2019,강릉 송정,4차,플라스틱류,경질형,파편,5
2023,2019,강릉 송정,4차,플라스틱류,발포형,담배꽁초,5
2023,2019,강릉 송정,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",9
2023,2019,강릉 송정,4차,플라스틱류,기타,파편,9
2023,2019,강릉 송정,4차,플라스틱류,발포형,파편,11
2024,2019,고흥 신흥,4차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",1
2024,2019,고흥 신흥,4차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",1
2024,2019,고흥 신흥,4차,플라스틱류,발포형,스티로폼 포장용 충전재(가전제품 충격 완화용) 등,1
2024,2019,고흥 신흥,4차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",1
2024,2019,고흥 신흥,4차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",1
2024,2019,고흥 신흥,4차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",1
2024,2019,고흥 신흥,4차,플라스틱류,경질형,파편,2
2024,2019,고흥 신흥,4차,플라스틱류,발포형,스티로폼 부표,2
2024,2019,고흥 신흥,4차,플라스틱류,필름형,비닐봉지,3
2024,2019,고흥 신흥,4차,천연 섬유,,"옷, 모자, 양말, 천, 장갑(면장갑, 목장갑, 코팅목장갑) 등 천연 섬유만 해당",4
2025,2019,고흥 염포해변,4차,플라스틱류,경질형,"통발, 장어통발용 미끼통",1
2025,2019,고흥 염포해변,4차,플라스틱류,경질형,"가짜미끼, 형광찌, 낚시 미끼통",1
2025,2019,고흥 염포해변,4차,플라스틱류,발포형,"기타(스폰지, 물휴지 등)",1
2025,2019,고흥 염포해변,4차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",1
2025,2019,고흥 염포해변,4차,플라스틱류,경질형,파편,2
2025,2019,고흥 염포해변,4차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",2
2025,2019,고흥 염포해변,4차,종이,,"종이컵, 우유팩, 종이쇼핑백, 종이상자, 폭죽 종이포장 등",2
2025,2019,고흥 염포해변,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",3
2025,2019,고흥 염포해변,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",4
2025,2019,고흥 염포해변,4차,플라스틱류,필름형,파편,9
2025,2019,고흥 염포해변,4차,플라스틱류,발포형,스티로폼 부표,13
2025,2019,고흥 염포해변,4차,플라스틱류,발포형,파편,25
2026,2019,제주 김녕리해안,4차,플라스틱류,섬유형,"옷, 천, 장갑, 양말, 이불 등(합성섬유만 해당)",1
2026,2019,제주 김녕리해안,4차,기타(+혼합재질),,"가전제품, 차량부품, 도자기, 타일, 건전지, 양초 등",1
2026,2019,제주 김녕리해안,4차,외국기인,필름형,"비닐포장(빙과류, 과자봉지 등)",1
2026,2019,제주 김녕리해안,4차,외국기인,유리,유리,1
2026,2019,제주 김녕리해안,4차,플라스틱류,경질형,"세제용기(주방, 세탁, 목욕 등), 화장품",1
2026,2019,제주 김녕리해안,4차,플라스틱류,경질형,"통발, 장어통발용 미끼통",2
2026,2019,제주 김녕리해안,4차,플라스틱류,필름형,"포장지(라면봉지, 과자봉지 등)",2
2026,2019,제주 김녕리해안,4차,금속,,"캔, 가스캔, 낚시바늘, 낚시추, 스프링 통발, 스프레이캔, 못, 철사, 폭죽 철심 등",2
2026,2019,제주 김녕리해안,4차,외국기인,경질형,"음료수병, 병뚜껑 등",2
2026,2019,제주 김녕리해안,4차,플라스틱류,경질형,1회용품 접시·숟가락·빨대 등,2
2026,2019,제주 김녕리해안,4차,플라스틱류,경질형,"음식물포장용기(고추장통, 간장병 등)",2
2026,2019,제주 김녕리해안,4차,플라스틱류,경질형,"음료수병, 각종 뚜껑",3
2026,2019,제주 김녕리해안,4차,플라스틱류,경질형,"기타 플라스틱 제품, 상자, 바구니, 방수천막 등",4
2026,2019,제주 김녕리해안,4차,플라스틱류,섬유형,"끈(노끈, 포장용끈)",6
2026,2019,제주 김녕리해안,4차,목재,,"나무젓가락, 아이스크림 막대, 나무 팔레트, 건축용 목재, 어업용/양식장용 목재, 꼬지 등",12
2026,2019,제주 김녕리해안,4차,플라스틱류,발포형,파편,29
2026,2019,제주 김녕리해안,4차,플라스틱류,섬유형,"밧줄(꼬인 것, 어업용)",31
2026,2019,제주 김녕리해안,4차,유리,,"음료수병, 농약병, 전구, 형광등, 유리조각(2.5㎝ 이상) 등",112
2027,2019,제주 사계리해안,4차,플라스틱류,발포형,파편,1
